Unnamed: 0,transit_timestamp,station_complex_id,station_complex,borough,payment_method,ridership,transfers,latitude,longitude,Georeference
11175173,2022-05-09 09:00:00,N126,Van Siclen Av ,Brooklyn,omny,23,1,40.67271041870117,-73.8903579711914,POINT (-73.8903579711914 40.67271041870117)
6312100,2024-02-14 10:00:00,433,Jackson Av ,Bronx,metrocard,11,0,40.81649,-73.90781,POINT (-73.90781 40.81649)
3711202,2024-01-08 14:00:00,167,W 4 St-Wash Sq ,Manhattan,metrocard,59,1,40.732338,-74.000496,POINT (-74.000496 40.732338)
9149634,2022-03-12 05:00:00,H017,Montrose Av ,Brooklyn,omny,4,0,40.707740783691406,-73.93984985351562,POINT (-73.93984985351562 40.707740783691406)
136430,2023-11-02 19:00:00,22,Rector St ,Manhattan,metrocard,22,0,40.70722,-74.01334,POINT (-74.01334 40.70722)
7397784,2022-11-27 19:00:00,D003,Fort Hamilton Pkwy ,Brooklyn,metrocard,30,1,40.631385803222656,-74.0053482055664,POINT (-74.0053482055664 40.631385803222656)
5063437,2024-01-27 16:00:00,340,Grand Army Plaza ,Brooklyn,metrocard,26,0,40.675236,-73.97105,POINT (-73.97105 40.675236)
11700335,2023-08-10 12:00:00,N530,York St ,Brooklyn,omny,209,3,40.70139694213867,-73.98674774169922,POINT (-73.98674774169922 40.70139694213867)
2560937,2022-12-02 06:00:00,R510,39 Av ,Queens,metrocard,41,0,40.75288009643555,-73.93275451660156,POINT (-73.93275451660156 40.75288009643555)
8029330,2023-05-31 04:00:00,N100,High St ,Brooklyn,omny,2,0,40.699337005615234,-73.99053192138672,POINT (-73.99053192138672 40.699337005615234)
2912091,2022-09-09 04:00:00,E004,50 St ,Brooklyn,metrocard,14,0,40.636260986328125,-73.99478912353516,POINT (-73.99478912353516 40.636260986328125)
6475484,2024-02-16 14:00:00,205,Beach 60 St ,Queens,omny,8,0,40.592373,-73.78852,POINT (-73.78852 40.592373)
88417,2023-11-02 06:00:00,85,75 St-Elderts Ln ,Queens,metrocard,4,0,40.691322,-73.86714,POINT (-73.86714 40.691322)
3324169,2024-01-03 00:00:00,436,Harlem-148 St ,Manhattan,metrocard,1,0,40.82388,-73.93647,POINT (-73.93647 40.82388)
5192899,2022-04-26 15:00:00,R617,Bergen St ,Brooklyn,metrocard,103,4,40.68082809448242,-73.97509765625,POINT (-73.97509765625 40.68082809448242)
2029392,2023-12-15 14:00:00,71,8 Av ,Brooklyn,metrocard,14,0,40.635063,-74.01172,POINT (-74.01172 40.635063)
3383885,2024-01-03 19:00:00,279,Sutphin Blvd-Archer Av-JFK Airport ,Queens,metrocard,99,0,40.700485,-73.80797,POINT (-73.80797 40.700485)
5433386,2022-10-22 16:00:00,N183,Broad Channel ,Queens,metrocard,4,0,40.60838317871094,-73.81592559814453,POINT (-73.81592559814453 40.60838317871094)
2296186,2023-12-19 12:00:00,314,66 St-Lincoln Center ,Manhattan,metrocard,23,1,40.77344,-73.98221,POINT (-73.98221 40.77344)
11587844,2022-12-26 23:00:00,N329,Woodhaven Blvd ,Queens,omny,11,1,40.73310470581055,-73.86923217773438,POINT (-73.86923217773438 40.73310470581055)
6227785,2024-02-13 07:00:00,65,79 St ,Brooklyn,omny,161,0,40.613503,-74.00061,POINT (-74.00061 40.613503)
5992927,2024-02-09 17:00:00,283,Greenpoint Av ,Brooklyn,metrocard,63,0,40.731354,-73.95445,POINT (-73.95445 40.731354)
1170463,2023-12-03 18:00:00,310,96 St ,Manhattan,omny,638,19,40.79391860961914,-73.97232055664062,POINT (-73.97232055664062 40.79391860961914)
325855,2023-11-05 15:00:00,35,59 St ,Brooklyn,metrocard,19,0,40.64136,-74.01788,POINT (-74.01788 40.64136)
1770867,2023-10-24 05:00:00,87,Crescent St ,Brooklyn,metrocard,3,0,40.683193,-73.87379,POINT (-73.87379 40.683193)
2374786,2023-12-20 13:00:00,393,116 St ,Manhattan,metrocard,50,0,40.79863,-73.94162,POINT (-73.94162 40.79863)
7826050,2022-10-24 22:00:00,N405,Greenpoint Av ,Brooklyn,omny,50,1,40.731353759765625,-73.95445251464844,POINT (-73.95445251464844 40.731353759765625)
5578124,2022-04-16 20:00:00,R326,Bronx Park East ,Bronx,metrocard,14,0,40.84882736206055,-73.86845397949219,POINT (-73.86845397949219 40.84882736206055)
681665,2023-11-10 12:00:00,434,3 Av-149 St ,Bronx,metrocard,40,3,40.81611,-73.917755,POINT (-73.917755 40.81611)
1129492,2022-06-03 09:00:00,N340A,169 St ,Queens,omny,67,8,40.71046829223633,-73.7936019897461,POINT (-73.7936019897461 40.71046829223633)
3809096,2024-01-09 21:00:00,425,Bronx Park East ,Bronx,metrocard,7,0,40.848827,-73.868454,POINT (-73.868454 40.848827)
1518759,2023-10-20 11:00:00,428,174 St ,Bronx,metrocard,23,3,40.837288,-73.88773,POINT (-73.88773 40.837288)
11672488,2022-11-11 21:00:00,R523,Woodside-61 St ,Queens,omny,66,2,40.7456283569336,-73.90298461914062,POINT (-73.90298461914062 40.745628356933594)
4372438,2022-05-30 12:00:00,R515,Astoria-Ditmars Blvd ,Queens,metrocard,229,11,40.7750358581543,-73.91203308105469,POINT (-73.91203308105469 40.7750358581543)
3613497,2022-08-14 02:00:00,C024,77 St ,Brooklyn,omny,2,0,40.62974166870117,-74.0255126953125,POINT (-74.0255126953125 40.62974166870117)
1854653,2023-03-18 17:00:00,R131,23 St ,Manhattan,omny,384,4,40.74407958984375,-73.99565887451172,POINT (-73.99565887451172 40.74407958984375)
6192380,2024-02-12 17:00:00,381,Kingsbridge Rd ,Bronx,metrocard,4,0,40.86776,-73.89717,POINT (-73.89717 40.86776)
6856100,2024-02-22 04:00:00,316,50 St ,Manhattan,metrocard,4,0,40.761726,-73.98385,POINT (-73.98385 40.761726)
4151320,2022-08-09 01:00:00,N040,96 St ,Manhattan,metrocard,8,0,40.79164123535156,-73.9646987915039,POINT (-73.9646987915039 40.79164123535156)
3362016,2022-11-28 08:00:00,N539A,7 Av ,Brooklyn,omny,523,13,40.6662712097168,-73.98030853271484,POINT (-73.98030853271484 40.6662712097168)
60349,2023-11-01 19:00:00,397,86 St ,Manhattan,omny,3,0,40.77949142456055,-73.9555892944336,POINT (-73.9555892944336 40.77949142456055)
4774848,2023-08-15 08:00:00,N553,Bay Pkwy ,Brooklyn,metrocard,67,27,40.62076950073242,-73.97526550292969,POINT (-73.97526550292969 40.62076950073242)
4626480,2024-01-21 15:00:00,299,Dyckman St ,Manhattan,metrocard,13,0,40.86053,-73.92554,POINT (-73.92554 40.86053)
5615678,2023-05-13 18:00:00,R402,Brook Av ,Bronx,omny,33,0,40.80756759643555,-73.91924285888672,POINT (-73.91924285888672 40.80756759643555)
6454774,2024-02-16 08:00:00,372,Longwood Av ,Bronx,metrocard,45,0,40.816105,-73.89644,POINT (-73.89644 40.816105)
10237889,2022-10-03 08:00:00,N309A,Queens Plaza ,Queens,metrocard,401,32,40.74897384643555,-73.93724060058594,POINT (-73.93724060058594 40.74897384643555)
1635904,2023-10-22 06:00:00,52,Avenue U ,Brooklyn,metrocard,4,0,40.5993,-73.95593,POINT (-73.95593 40.5993)
4064666,2023-02-24 01:00:00,E001,9 Av ,Brooklyn,omny,1,0,40.64629364013672,-73.99432373046875,POINT (-73.99432373046875 40.64629364013672)
604370,2022-08-06 06:00:00,R176,137 St-City College ,Manhattan,metrocard,141,0,40.82200622558594,-73.95367431640625,POINT (-73.95367431640625 40.82200622558594)
3421380,2023-06-11 13:00:00,R161B,72 St ,Manhattan,metrocard,622,11,40.7784538269043,-73.98197174072266,POINT (-73.98197174072266 40.7784538269043)
1377324,2023-12-06 14:00:00,601,14 St ,Manhattan,omny,1143,400,40.73822784423828,-73.99620819091797,POINT (-73.99620819091797 40.73822784423828)
8113553,2022-12-13 07:00:00,R606,Hoyt St ,Brooklyn,omny,78,1,40.69054412841797,-73.98506164550781,POINT (-73.98506164550781 40.69054412841797)
1974870,2023-10-26 21:00:00,350,Pennsylvania Av ,Brooklyn,metrocard,8,3,40.664635,-73.8949,POINT (-73.8949 40.664635)
411986,2022-09-13 19:00:00,J037,121 St ,Queens,omny,9,4,40.70049285888672,-73.82829284667969,POINT (-73.82829284667969 40.70049285888672)
6481668,2022-06-07 07:00:00,R602,Court St ,Brooklyn,metrocard,533,37,40.69409942626953,-73.98999786376953,POINT (-73.98999786376953 40.69409942626953)
6927136,2024-02-23 03:00:00,217,170 St ,Bronx,metrocard,2,0,40.839306,-73.9134,POINT (-73.9134 40.839306)
1473432,2022-10-04 03:00:00,N007A,181 St ,Manhattan,omny,2,0,40.8516960144043,-73.9379653930664,POINT (-73.9379653930664 40.8516960144043)
6133873,2024-02-11 22:00:00,413,Wall St ,Manhattan,metrocard,7,0,40.707558,-74.01186,POINT (-74.01186 40.707558)
6187452,2024-02-12 16:00:00,343,Nostrand Av ,Brooklyn,omny,60,2,40.669846,-73.95046,POINT (-73.95046 40.669846)
2438201,2023-12-21 10:00:00,251,Avenue U ,Brooklyn,metrocard,5,1,40.59606,-73.97336,POINT (-73.97336 40.59606)
654479,2023-10-08 10:00:00,60,Fort Hamilton Pkwy ,Brooklyn,metrocard,1,0,40.640915,-73.9943,POINT (-73.9943 40.640915)
7398402,2024-02-29 17:00:00,71,8 Av ,Brooklyn,metrocard,136,3,40.635063,-74.01172,POINT (-74.01172 40.635063)
922779,2023-11-30 05:00:00,137,East 105 St ,Brooklyn,metrocard,7,0,40.650574,-73.89948,POINT (-73.89948 40.650574)
6704647,2024-02-20 02:00:00,307,116 St-Columbia University ,Manhattan,metrocard,2,0,40.80772,-73.96411,POINT (-73.96411 40.80772)
9591413,2023-03-13 23:00:00,H039,New Lots Av ,Brooklyn,omny,5,0,40.65873336791992,-73.89923095703125,POINT (-73.89923095703125 40.65873336791992)
55013,2023-11-17 17:00:00,222,Roosevelt Island ,Manhattan,metrocard,3,0,40.759144,-73.95326,POINT (-73.95326 40.759144)
3854170,2024-01-10 13:00:00,87,Crescent St ,Brooklyn,metrocard,8,0,40.683193,-73.87379,POINT (-73.87379 40.683193)
5945304,2022-03-22 20:00:00,R172,Cathedral Pkwy-110 St ,Manhattan,metrocard,138,1,40.8039665222168,-73.96685028076172,POINT (-73.96685028076172 40.8039665222168)
5842630,2024-02-07 17:00:00,141,Park Pl ,Brooklyn,metrocard,1,0,40.67477,-73.95763,POINT (-73.95763 40.67477)
10297963,2022-04-09 22:00:00,R103,Rector St ,Manhattan,metrocard,39,0,40.70751190185547,-74.01378631591797,POINT (-74.01378631591797 40.70751190185547)
1310184,2023-12-05 16:00:00,288,Myrtle-Willoughby Avs ,Brooklyn,metrocard,4,0,40.69457,-73.94904,POINT (-73.94904 40.69457)
8621589,2023-05-03 15:00:00,R290,Kingsbridge Rd ,Bronx,metrocard,421,11,40.86775970458984,-73.89717102050781,POINT (-73.89717102050781 40.867759704589844)
773358,2023-11-11 20:00:00,391,138 St-Grand Concourse ,Bronx,omny,34,0,40.81322479248047,-73.92984771728516,POINT (-73.92984771728516 40.81322479248047)
4537066,2024-01-20 05:00:00,318,34 St-Penn Station ,Manhattan,metrocard,44,1,40.750374,-73.99106,POINT (-73.99106 40.750374)
2910980,2023-12-28 04:00:00,298,207 St ,Manhattan,metrocard,3,0,40.86462,-73.91882,POINT (-73.91882 40.86462)
3558759,2023-01-24 21:00:00,J028,75 St-Elderts Ln ,Queens,metrocard,21,0,40.69132232666016,-73.86714172363281,POINT (-73.86714172363281 40.691322326660156)
6043680,2022-04-01 07:00:00,R301,Central Park North-110 St ,Manhattan,omny,97,4,40.799076080322266,-73.95182037353516,POINT (-73.95182037353516 40.799076080322266)
6881484,2023-02-27 19:00:00,R408,East 149 St ,Bronx,metrocard,47,2,40.81211853027344,-73.90409851074219,POINT (-73.90409851074219 40.81211853027344)
10032848,2022-09-16 07:00:00,R328,Pelham Pkwy ,Bronx,metrocard,568,34,40.85719299316406,-73.86761474609375,POINT (-73.86761474609375 40.85719299316406)
2332341,2022-03-03 15:00:00,R516,33 St-Rawson St ,Queens,metrocard,757,0,40.74458694458008,-73.93099975585938,POINT (-73.93099975585938 40.74458694458008)
8400691,2022-07-15 00:00:00,H022,Jefferson St ,Brooklyn,omny,83,0,40.70660781860352,-73.92291259765625,POINT (-73.92291259765625 40.706607818603516)
10108178,2023-05-15 06:00:00,R635,President St ,Brooklyn,omny,42,0,40.66788482666016,-73.95068359375,POINT (-73.95068359375 40.667884826660156)
6356536,2023-06-20 10:00:00,J022,Cleveland St ,Brooklyn,omny,35,0,40.67994689941406,-73.88463592529297,POINT (-73.88463592529297 40.67994689941406)
7986001,2023-05-05 23:00:00,R309,Harlem-148 St ,Manhattan,omny,5,0,40.82387924194336,-73.93647003173828,POINT (-73.93647003173828 40.82387924194336)
1637080,2023-10-22 06:00:00,379,Mosholu Pkwy ,Bronx,metrocard,6,0,40.87975,-73.88466,POINT (-73.88466 40.87975)
3090383,2023-12-30 15:00:00,300,191 St ,Manhattan,metrocard,9,0,40.855225,-73.92941,POINT (-73.92941 40.855225)
175290,2023-10-01 16:00:00,209,Far Rockaway-Mott Av ,Queens,metrocard,9,0,40.603996,-73.7554,POINT (-73.7554 40.603996)
2065456,2023-12-16 02:00:00,76,Bay Pkwy ,Brooklyn,omny,3,0,40.611816,-73.98185,POINT (-73.98185 40.611816)
6510609,2024-02-17 01:00:00,216,174-175 Sts ,Bronx,metrocard,1,0,40.8459,-73.91013,POINT (-73.91013 40.8459)
743966,2023-11-27 17:00:00,253,Neptune Av ,Brooklyn,omny,36,0,40.58101272583008,-73.97457122802734,POINT (-73.97457122802734 40.58101272583008)
4075864,2023-08-04 18:00:00,R527,90 St-Elmhurst Av ,Queens,omny,165,0,40.74840927124024,-73.8766098022461,POINT (-73.8766098022461 40.748409271240234)
646284,2023-10-08 07:00:00,168,Spring St ,Manhattan,metrocard,1,0,40.726227,-74.00374,POINT (-74.00374 40.726227)
2534728,2023-12-22 16:00:00,614,59 St-Columbus Circle ,Manhattan,omny,2525,54,40.768295,-73.981735,POINT (-73.981735 40.768295)
1396045,2022-02-28 12:00:00,R129,18 St ,Manhattan,metrocard,126,1,40.74103927612305,-73.99787139892578,POINT (-73.99787139892578 40.74103927612305)
6375521,2022-04-24 00:00:00,N420B,Clinton-Washington Avs ,Brooklyn,omny,16,0,40.688087463378906,-73.96684265136719,POINT (-73.96684265136719 40.688087463378906)
2091368,2023-05-29 15:00:00,C016,25 St ,Brooklyn,omny,55,1,40.66039657592773,-73.99809265136719,POINT (-73.99809265136719 40.660396575927734)
6139015,2022-03-16 03:00:00,R125,Christopher St-Sheridan Sq ,Manhattan,omny,9,0,40.7334213256836,-74.0029067993164,POINT (-74.0029067993164 40.733421325683594)
6142015,2022-03-25 09:00:00,R125,Christopher St-Sheridan Sq ,Manhattan,metrocard,126,0,40.7334213256836,-74.0029067993164,POINT (-74.0029067993164 40.733421325683594)
868266,2023-11-29 11:00:00,55,Brighton Beach ,Brooklyn,metrocard,44,0,40.57762,-73.96137,POINT (-73.96137 40.57762)
339738,2023-10-03 22:00:00,614,59 St-Columbus Circle ,Manhattan,metrocard,95,1,40.768295,-73.981735,POINT (-73.981735 40.768295)
877234,2022-04-14 06:00:00,N202,155 St ,Manhattan,metrocard,125,0,40.83013534545898,-73.9382095336914,POINT (-73.9382095336914 40.830135345458984)
3297371,2024-01-02 15:00:00,4,Broadway ,Queens,metrocard,18,2,40.76182,-73.92551,POINT (-73.92551 40.76182)
7244370,2022-09-18 16:00:00,N217,Fordham Rd ,Bronx,metrocard,124,9,40.86129760742188,-73.89775085449219,POINT (-73.89775085449219 40.861297607421875)
1202745,2023-10-16 06:00:00,165,23 St ,Manhattan,metrocard,12,0,40.745907,-73.99804,POINT (-73.99804 40.745907)
270009,2023-11-04 17:00:00,298,207 St ,Manhattan,metrocard,17,0,40.86462,-73.91882,POINT (-73.91882 40.86462)
2624988,2023-09-15 11:00:00,R518,40 St-Lowery St ,Queens,metrocard,205,6,40.74378204345703,-73.92401885986328,POINT (-73.92401885986328 40.74378204345703)
2452956,2022-08-20 13:00:00,N070,34 St-Penn Station ,Manhattan,metrocard,952,6,40.752288818359375,-73.99339294433594,POINT (-73.99339294433594 40.752288818359375)
1669724,2023-10-22 17:00:00,375,Cypress Av ,Bronx,metrocard,5,0,40.805367,-73.91404,POINT (-73.91404 40.805367)
11132515,2023-05-29 16:00:00,R197,Van Cortlandt Park-242 St ,Bronx,metrocard,89,12,40.88924789428711,-73.8985824584961,POINT (-73.8985824584961 40.88924789428711)
5744017,2024-02-06 10:00:00,209,Far Rockaway-Mott Av ,Queens,metrocard,17,1,40.603996,-73.7554,POINT (-73.7554 40.603996)
6091859,2024-02-11 07:00:00,385,176 St ,Bronx,metrocard,21,0,40.84848,-73.9118,POINT (-73.9118 40.84848)
9810888,2023-02-18 07:00:00,N116,Nostrand Av ,Brooklyn,omny,67,4,40.68043899536133,-73.95042419433594,POINT (-73.95042419433594 40.68043899536133)
1122936,2022-08-10 04:00:00,N340A,169 St ,Queens,metrocard,55,0,40.71046829223633,-73.7936019897461,POINT (-73.7936019897461 40.71046829223633)
7317209,2024-02-28 15:00:00,419,225 St ,Bronx,omny,25,0,40.888023,-73.860344,POINT (-73.860344 40.888023)
10235856,2023-03-25 04:00:00,N309A,Queens Plaza ,Queens,omny,6,0,40.74897384643555,-73.93724060058594,POINT (-73.93724060058594 40.74897384643555)
2568183,2023-12-23 04:00:00,152,135 St ,Manhattan,metrocard,1,0,40.817894,-73.94765,POINT (-73.94765 40.817894)
8397176,2023-03-05 22:00:00,N103,Jay St-MetroTech ,Brooklyn,omny,115,3,40.69233703613281,-73.9859390258789,POINT (-73.9859390258789 40.69233703613281)
3658756,2024-01-07 20:00:00,133,Atlantic Av ,Brooklyn,metrocard,1,1,40.675346,-73.9031,POINT (-73.9031 40.675346)
4636425,2024-01-21 18:00:00,273,Queens Plaza ,Queens,metrocard,29,6,40.748974,-73.93724,POINT (-73.93724 40.748974)
2054996,2023-10-27 22:00:00,222,Roosevelt Island ,Manhattan,metrocard,1,0,40.759144,-73.95326,POINT (-73.95326 40.759144)
5673306,2024-02-05 11:00:00,313,72 St ,Manhattan,metrocard,113,0,40.778454,-73.98197,POINT (-73.98197 40.778454)
5213450,2023-03-02 18:00:00,R617,Bergen St ,Brooklyn,omny,109,2,40.68082809448242,-73.97509765625,POINT (-73.97509765625 40.68082809448242)
1767814,2023-10-24 04:00:00,379,Mosholu Pkwy ,Bronx,metrocard,8,1,40.87975,-73.88466,POINT (-73.88466 40.87975)
502081,2022-02-18 14:00:00,R258,125 St ,Manhattan,omny,171,8,40.80413818359375,-73.93759155273438,POINT (-73.93759155273438 40.80413818359375)
3025837,2023-12-29 16:00:00,39,Bay Ridge-95 St ,Brooklyn,metrocard,18,0,40.616623,-74.030876,POINT (-74.030876 40.616623)
3455734,2024-01-04 18:00:00,328,WTC Cortlandt ,Manhattan,metrocard,180,1,40.711834,-74.01219,POINT (-74.01219 40.711834)
4173529,2024-01-15 06:00:00,258,Briarwood ,Queens,metrocard,27,0,40.70918,-73.82057,POINT (-73.82057 40.70918)
6048197,2023-06-14 05:00:00,R301,Central Park North-110 St ,Manhattan,metrocard,58,0,40.799076080322266,-73.95182037353516,POINT (-73.95182037353516 40.799076080322266)
125208,2023-11-18 19:00:00,321,18 St ,Manhattan,omny,188,1,40.74103927612305,-73.99787139892578,POINT (-73.99787139892578 40.74103927612305)
10971245,2023-07-25 05:00:00,R627,Sutter Av-Rutland Rd ,Brooklyn,omny,57,5,40.66471862792969,-73.922607421875,POINT (-73.922607421875 40.66471862792969)
10836144,2022-08-07 03:00:00,R636,Sterling St ,Brooklyn,metrocard,1,0,40.662742614746094,-73.95085144042969,POINT (-73.95085144042969 40.662742614746094)
8138271,2023-08-30 08:00:00,N108,Hoyt-Schermerhorn Sts ,Brooklyn,omny,355,2,40.68848419189453,-73.98500061035156,POINT (-73.98500061035156 40.68848419189453)
1073740,2023-10-14 05:00:00,188,Euclid Av ,Brooklyn,metrocard,42,4,40.675377,-73.87211,POINT (-73.87211 40.675377)
3744815,2024-01-09 01:00:00,327,Chambers St ,Manhattan,metrocard,3,0,40.715477,-74.00927,POINT (-74.00927 40.715477)
5911975,2024-02-08 16:00:00,266,Elmhurst Av ,Queens,omny,155,2,40.742455,-73.88202,POINT (-73.88202 40.742455)
1414608,2023-12-07 02:00:00,17,Prince St ,Manhattan,omny,3,0,40.72433090209961,-73.9977035522461,POINT (-73.9977035522461 40.72433090209961)
7796636,2023-06-07 20:00:00,N129,Grant Av ,Brooklyn,omny,14,1,40.67704391479492,-73.86505126953125,POINT (-73.86505126953125 40.67704391479492)
3348268,2024-01-03 09:00:00,399,68 St-Hunter College ,Manhattan,metrocard,31,0,40.768143,-73.96387,POINT (-73.96387 40.768143)
94169,2023-09-30 11:00:00,212,Kingsbridge Rd ,Bronx,metrocard,9,0,40.866978,-73.89351,POINT (-73.89351 40.866978)
1436452,2023-10-19 09:00:00,20,City Hall ,Manhattan,metrocard,5,0,40.713284,-74.00698,POINT (-74.00698 40.713284)
10667869,2023-06-19 09:00:00,R215,Spring St ,Manhattan,metrocard,56,0,40.7223014831543,-73.99713897705078,POINT (-73.99713897705078 40.7223014831543)
3784689,2022-05-17 09:00:00,R526,82 St-Jackson Hts ,Queens,metrocard,648,32,40.747657775878906,-73.88369750976562,POINT (-73.88369750976562 40.747657775878906)
11489278,2022-06-08 14:00:00,H032,Wilson Av ,Brooklyn,metrocard,106,1,40.68876266479492,-73.90404510498047,POINT (-73.90404510498047 40.68876266479492)
902708,2023-10-11 20:00:00,618,14 St ,Manhattan,metrocard,14,0,40.740894,-74.00169,POINT (-74.00169 40.740894)
6931714,2023-01-01 07:00:00,R730,Eastchester-Dyre Av ,Bronx,omny,9,0,40.888301849365234,-73.8308334350586,POINT (-73.8308334350586 40.888301849365234)
2630971,2023-01-12 09:00:00,R518,40 St-Lowery St ,Queens,metrocard,319,0,40.74378204345703,-73.92401885986328,POINT (-73.92401885986328 40.74378204345703)
1102023,2023-04-09 23:00:00,R182,168 St ,Manhattan,omny,63,3,40.84071731567383,-73.93955993652344,POINT (-73.93955993652344 40.84071731567383)
6959065,2022-06-18 13:00:00,R621,Eastern Pkwy-Brooklyn Museum ,Brooklyn,metrocard,117,1,40.6719856262207,-73.9643783569336,POINT (-73.9643783569336 40.6719856262207)
1913776,2023-12-14 02:00:00,323,Christopher St-Sheridan Sq ,Manhattan,omny,21,0,40.73342,-74.00291,POINT (-74.00291 40.73342)
11640007,2022-06-17 15:00:00,R523,Woodside-61 St ,Queens,omny,204,11,40.7456283569336,-73.90298461914062,POINT (-73.90298461914062 40.745628356933594)
8910319,2022-10-27 18:00:00,H038,Livonia Av ,Brooklyn,metrocard,89,18,40.664039611816406,-73.90057373046875,POINT (-73.90057373046875 40.664039611816406)
768430,2023-10-10 02:00:00,443,Baychester Av ,Bronx,metrocard,1,0,40.878662,-73.83859,POINT (-73.83859 40.878662)
2157063,2023-05-31 17:00:00,R228,28 St ,Manhattan,omny,1224,0,40.74306869506836,-73.98426055908203,POINT (-73.98426055908203 40.74306869506836)
517220,2023-11-08 08:00:00,379,Mosholu Pkwy ,Bronx,metrocard,119,13,40.87975,-73.88466,POINT (-73.88466 40.87975)
6296282,2024-02-14 05:00:00,449,111 St ,Queens,metrocard,2,0,40.75173,-73.85533,POINT (-73.85533 40.75173)
1391886,2023-12-06 18:00:00,621,Broadway Junction ,Brooklyn,omny,76,2,40.6783332824707,-73.90531921386719,POINT (-73.90531921386719 40.6783332824707)
6136373,2024-02-11 23:00:00,70,Bay 50 St ,Brooklyn,metrocard,5,0,40.58884,-73.983765,POINT (-73.983765 40.58884)
2943279,2023-04-18 15:00:00,R521,52 St ,Queens,metrocard,145,0,40.74414825439453,-73.91255187988281,POINT (-73.91255187988281 40.74414825439453)
1001895,2023-11-15 04:00:00,179,Nostrand Av ,Brooklyn,metrocard,4,0,40.68044,-73.950424,POINT (-73.950424 40.68044)
201766,2023-02-20 08:00:00,J034,104 St ,Queens,omny,30,0,40.6951789855957,-73.84432983398438,POINT (-73.84432983398438 40.6951789855957)
207373,2023-10-02 05:00:00,206,Beach 44 St ,Queens,omny,10,0,40.59294128417969,-73.77601623535156,POINT (-73.77601623535156 40.59294128417969)
88693,2023-11-02 06:00:00,127,DeKalb Av ,Brooklyn,metrocard,94,0,40.70381,-73.91843,POINT (-73.91843 40.70381)
2093182,2023-12-16 13:00:00,618,14 St ,Manhattan,metrocard,35,1,40.740894,-74.00169,POINT (-74.00169 40.740894)
7206340,2024-02-27 05:00:00,241,15 St-Prospect Park ,Brooklyn,metrocard,3,0,40.660366,-73.97949,POINT (-73.97949 40.660366)
8414898,2022-07-03 00:00:00,H022,Jefferson St ,Brooklyn,omny,135,0,40.70660781860352,-73.92291259765625,POINT (-73.92291259765625 40.706607818603516)
433283,2023-08-17 18:00:00,J037,121 St ,Queens,omny,33,2,40.70049285888672,-73.82829284667969,POINT (-73.82829284667969 40.70049285888672)
6377682,2024-02-15 07:00:00,247,Bay Pkwy ,Brooklyn,metrocard,19,9,40.62077,-73.975266,POINT (-73.975266 40.62077)
2870579,2022-06-26 03:00:00,N056,50 St ,Manhattan,metrocard,88,0,40.762454986572266,-73.9859848022461,POINT (-73.9859848022461 40.762454986572266)
6473095,2024-02-16 13:00:00,110,Forest Av ,Queens,metrocard,19,2,40.704422,-73.903076,POINT (-73.903076 40.704422)
3588873,2024-01-06 17:00:00,364,Zerega Av ,Bronx,metrocard,5,0,40.836487,-73.84704,POINT (-73.84704 40.836487)
2221322,2022-03-30 09:00:00,R401,3 Av-138 St ,Bronx,metrocard,224,11,40.81047439575195,-73.92613983154297,POINT (-73.92613983154297 40.81047439575195)
8181270,2023-02-02 23:00:00,R507,Hunters Point Av ,Queens,omny,18,0,40.74221420288086,-73.94891357421875,POINT (-73.94891357421875 40.74221420288086)
217911,2023-11-20 07:00:00,350,Pennsylvania Av ,Brooklyn,metrocard,2,0,40.664635,-73.8949,POINT (-73.8949 40.664635)
3977035,2024-01-12 06:00:00,337,Nevins St ,Brooklyn,metrocard,20,2,40.688248,-73.98049,POINT (-73.98049 40.688248)
7070086,2024-02-25 06:00:00,151,145 St ,Manhattan,metrocard,55,0,40.824783,-73.944214,POINT (-73.944214 40.824783)
297108,2022-05-23 01:00:00,J035,111 St ,Queens,metrocard,1,0,40.69741821289063,-73.83634185791016,POINT (-73.83634185791016 40.697418212890625)
1679693,2023-10-22 21:00:00,623,Canal St ,Manhattan,metrocard,18,0,40.71953,-73.99989,POINT (-73.99989 40.71953)
8790833,2022-03-18 19:00:00,A002,Lexington Av ,Manhattan,metrocard,1431,94,40.76266098022461,-73.96725463867188,POINT (-73.96725463867188 40.76266098022461)
9185308,2023-03-12 04:00:00,H017,Montrose Av ,Brooklyn,metrocard,19,0,40.707740783691406,-73.93984985351562,POINT (-73.93984985351562 40.707740783691406)
7196215,2024-02-27 00:00:00,34,53 St ,Brooklyn,metrocard,1,0,40.64507,-74.01403,POINT (-74.01403 40.64507)
1826986,2023-10-24 21:00:00,242,Fort Hamilton Pkwy ,Brooklyn,metrocard,2,0,40.650784,-73.97578,POINT (-73.97578 40.650784)
6119684,2024-02-11 17:00:00,195,Ozone Park-Lefferts Blvd ,Queens,metrocard,4,0,40.68595,-73.8258,POINT (-73.8258 40.68595)
1272390,2023-10-17 05:00:00,283,Greenpoint Av ,Brooklyn,metrocard,3,0,40.731354,-73.95445,POINT (-73.95445 40.731354)
2760846,2022-02-19 22:00:00,A013,49 St ,Manhattan,metrocard,796,0,40.7598991394043,-73.98413848876953,POINT (-73.98413848876953 40.7598991394043)
